product_name,category,brand,product_id,standard_cost,create_date,update_date
56 GB DDR4 RAM,Computer Case,Hynix,473,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
42 TB HDD,HDD,Seagate,474,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
41 TB SSD,SSD,Samsung,475,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
44 GB DDR4 Ram,Computer Case,Hynix,476,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 GB DDR4 RAM,RAM,Samsung,477,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
297 GB SSD,SSD,Samsung,478,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 GB DDR4 RAM,NIC,Hynix,479,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
44 Fans Cabinet,Cabinet,Asus,480,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
43 TB HDD,HDD,Western Digital,481,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
553 GB M.2,SSD,Samsung,482,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3541,CPU,Intel,483,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 GB DDR4 RAM,NIC,Hynix,484,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
43 TB HDD,HDD,Seagate,485,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
42 TB SSD,SSD,Samsung,486,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
45 GB DDR4 Ram,NIC,Hynix,487,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 GB DDR4 RAM,RAM,Samsung,488,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
298 GB SSD,SSD,Samsung,489,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 GB DDR4 RAM,RAM,Hynix,490,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
45 Fans Cabinet,Cabinet,Asus,491,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
44 TB HDD,HDD,Western Digital,492,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
554 GB M.2,SSD,Samsung,493,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3542,CPU,Intel,494,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 GB DDR4 RAM,RAM,Hynix,495,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
44 TB HDD,HDD,Seagate,496,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
43 TB SSD,SSD,Samsung,497,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
46 GB DDR4 Ram,RAM,Hynix,498,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 GB DDR4 RAM,RAM,Samsung,499,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
299 GB SSD,SSD,Samsung,500,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 GB DDR4 RAM,Computer Case,Hynix,501,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
46 Fans Cabinet,Cabinet,Asus,502,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
45 TB HDD,HDD,Western Digital,503,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
555 GB M.2,SSD,Samsung,504,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3543,CPU,Intel,505,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 GB DDR4 RAM,Computer Case,Hynix,506,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
45 TB HDD,HDD,Seagate,507,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
44 TB SSD,SSD,Samsung,508,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
47 GB DDR4 Ram,Computer Case,Hynix,509,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 GB DDR4 RAM,RAM,Samsung,510,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
300 GB SSD,SSD,Samsung,511,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 GB DDR4 RAM,NIC,Hynix,512,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
47 Fans Cabinet,Cabinet,Asus,513,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
46 TB HDD,HDD,Western Digital,514,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
556 GB M.2,SSD,Samsung,515,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3544,CPU,Intel,516,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 GB DDR4 RAM,NIC,Hynix,517,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
46 TB HDD,HDD,Seagate,518,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
45 TB SSD,SSD,Samsung,519,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 GB DDR4 Ram,NIC,Hynix,520,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 GB DDR4 RAM,RAM,Samsung,521,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
301 GB SSD,SSD,Samsung,522,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 GB DDR4 RAM,RAM,Hynix,523,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 Fans Cabinet,Cabinet,Asus,524,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
47 TB HDD,HDD,Western Digital,525,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
557 GB M.2,SSD,Samsung,526,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3545,CPU,Intel,527,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 GB DDR4 RAM,RAM,Hynix,528,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
47 TB HDD,HDD,Seagate,529,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
46 TB SSD,SSD,Samsung,530,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 GB DDR4 Ram,RAM,Hynix,531,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 GB DDR4 RAM,RAM,Samsung,532,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
302 GB SSD,SSD,Samsung,533,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 GB DDR4 RAM,Computer Case,Hynix,534,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 Fans Cabinet,Cabinet,Asus,535,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 TB HDD,HDD,Western Digital,536,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
558 GB M.2,SSD,Samsung,537,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3546,CPU,Intel,538,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 GB DDR4 RAM,Computer Case,Hynix,539,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 TB HDD,HDD,Seagate,540,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
47 TB SSD,SSD,Samsung,541,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 GB DDR4 Ram,Computer Case,Hynix,542,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 GB DDR4 RAM,RAM,Samsung,543,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
303 GB SSD,SSD,Samsung,544,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 GB DDR4 RAM,NIC,Hynix,545,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 Fans Cabinet,Cabinet,Asus,546,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 TB HDD,HDD,Western Digital,547,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
559 GB M.2,SSD,Samsung,548,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3547,CPU,Intel,549,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 GB DDR4 RAM,NIC,Hynix,550,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 TB HDD,HDD,Seagate,551,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
48 TB SSD,SSD,Samsung,552,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 GB DDR4 Ram,NIC,Hynix,553,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 GB DDR4 RAM,RAM,Samsung,554,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
304 GB SSD,SSD,Samsung,555,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 GB DDR4 RAM,RAM,Hynix,556,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 Fans Cabinet,Cabinet,Asus,557,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 TB HDD,HDD,Western Digital,558,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
560 GB M.2,SSD,Samsung,559,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3548,CPU,Intel,560,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 GB DDR4 RAM,RAM,Hynix,561,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 TB HDD,HDD,Seagate,562,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
49 TB SSD,SSD,Samsung,563,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 GB DDR4 Ram,RAM,Hynix,564,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 GB DDR4 RAM,RAM,Samsung,565,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
305 GB SSD,SSD,Samsung,566,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 GB DDR4 RAM,Computer Case,Hynix,567,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 Fans Cabinet,Cabinet,Asus,568,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 TB HDD,HDD,Western Digital,569,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
561 GB M.2,SSD,Samsung,570,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3549,CPU,Intel,571,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 GB DDR4 RAM,Computer Case,Hynix,572,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 TB HDD,HDD,Seagate,573,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
50 TB SSD,SSD,Samsung,574,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 GB DDR4 Ram,Computer Case,Hynix,575,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 GB DDR4 RAM,RAM,Samsung,576,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
306 GB SSD,SSD,Samsung,577,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 GB DDR4 RAM,NIC,Hynix,578,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 Fans Cabinet,Cabinet,Asus,579,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 TB HDD,HDD,Western Digital,580,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
562 GB M.2,SSD,Samsung,581,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3550,CPU,Intel,582,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 GB DDR4 RAM,NIC,Hynix,583,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 TB HDD,HDD,Seagate,584,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
51 TB SSD,SSD,Samsung,585,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 GB DDR4 Ram,NIC,Hynix,586,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 GB DDR4 RAM,RAM,Samsung,587,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
307 GB SSD,SSD,Samsung,588,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 GB DDR4 RAM,RAM,Hynix,589,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 Fans Cabinet,Cabinet,Asus,590,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 TB HDD,HDD,Western Digital,591,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
563 GB M.2,SSD,Samsung,592,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3551,CPU,Intel,593,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 GB DDR4 RAM,RAM,Hynix,594,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 TB HDD,HDD,Seagate,595,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
52 TB SSD,SSD,Samsung,596,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 GB DDR4 Ram,RAM,Hynix,597,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 GB DDR4 RAM,RAM,Samsung,598,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
308 GB SSD,SSD,Samsung,599,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 GB DDR4 RAM,Computer Case,Hynix,600,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 Fans Cabinet,Cabinet,Asus,601,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 TB HDD,HDD,Western Digital,602,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
564 GB M.2,SSD,Samsung,603,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3552,CPU,Intel,604,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 GB DDR4 RAM,Computer Case,Hynix,605,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 TB HDD,HDD,Seagate,606,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
53 TB SSD,SSD,Samsung,607,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 GB DDR4 Ram,Computer Case,Hynix,608,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 GB DDR4 RAM,RAM,Samsung,609,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
309 GB SSD,SSD,Samsung,610,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 GB DDR4 RAM,NIC,Hynix,611,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 Fans Cabinet,Cabinet,Asus,612,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 TB HDD,HDD,Western Digital,613,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
565 GB M.2,SSD,Samsung,614,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3553,CPU,Intel,615,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 GB DDR4 RAM,NIC,Hynix,616,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 TB HDD,HDD,Seagate,617,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
54 TB SSD,SSD,Samsung,618,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 GB DDR4 Ram,NIC,Hynix,619,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 GB DDR4 RAM,RAM,Samsung,620,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
310 GB SSD,SSD,Samsung,621,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 GB DDR4 RAM,RAM,Hynix,622,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 Fans Cabinet,Cabinet,Asus,623,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 TB HDD,HDD,Western Digital,624,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
566 GB M.2,SSD,Samsung,625,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3554,CPU,Intel,626,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
70 GB DDR4 RAM,RAM,Hynix,627,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 TB HDD,HDD,Seagate,628,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
55 TB SSD,SSD,Samsung,629,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 GB DDR4 Ram,RAM,Hynix,630,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 GB DDR4 RAM,RAM,Samsung,631,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
311 GB SSD,SSD,Samsung,632,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 GB DDR4 RAM,Computer Case,Hynix,633,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 Fans Cabinet,Cabinet,Asus,634,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 TB HDD,HDD,Western Digital,635,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
567 GB M.2,SSD,Samsung,636,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3555,CPU,Intel,637,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
71 GB DDR4 RAM,Computer Case,Hynix,638,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 TB HDD,HDD,Seagate,639,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
56 TB SSD,SSD,Samsung,640,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 GB DDR4 Ram,Computer Case,Hynix,641,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 GB DDR4 RAM,RAM,Samsung,642,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
312 GB SSD,SSD,Samsung,643,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 GB DDR4 RAM,NIC,Hynix,644,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 Fans Cabinet,Cabinet,Asus,645,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 TB HDD,HDD,Western Digital,646,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
568 GB M.2,SSD,Samsung,647,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3556,CPU,Intel,648,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
72 GB DDR4 RAM,NIC,Hynix,649,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 TB HDD,HDD,Seagate,650,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
57 TB SSD,SSD,Samsung,651,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 GB DDR4 Ram,NIC,Hynix,652,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 GB DDR4 RAM,RAM,Samsung,653,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
313 GB SSD,SSD,Samsung,654,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 GB DDR4 RAM,RAM,Hynix,655,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 Fans Cabinet,Cabinet,Asus,656,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 TB HDD,HDD,Western Digital,657,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
569 GB M.2,SSD,Samsung,658,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3557,CPU,Intel,659,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
73 GB DDR4 RAM,RAM,Hynix,660,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 TB HDD,HDD,Seagate,661,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
58 TB SSD,SSD,Samsung,662,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 GB DDR4 Ram,RAM,Hynix,663,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 GB DDR4 RAM,RAM,Samsung,664,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
314 GB SSD,SSD,Samsung,665,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 GB DDR4 RAM,Computer Case,Hynix,666,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 Fans Cabinet,Cabinet,Asus,667,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 TB HDD,HDD,Western Digital,668,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
570 GB M.2,SSD,Samsung,669,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3558,CPU,Intel,670,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
74 GB DDR4 RAM,Computer Case,Hynix,671,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 TB HDD,HDD,Seagate,672,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
59 TB SSD,SSD,Samsung,673,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 GB DDR4 Ram,Computer Case,Hynix,674,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
66 GB DDR4 RAM,RAM,Samsung,675,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
315 GB SSD,SSD,Samsung,676,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 GB DDR4 RAM,NIC,Hynix,677,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 Fans Cabinet,Cabinet,Asus,678,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 TB HDD,HDD,Western Digital,679,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
571 GB M.2,SSD,Samsung,680,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3559,CPU,Intel,681,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
75 GB DDR4 RAM,NIC,Hynix,682,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 TB HDD,HDD,Seagate,683,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
60 TB SSD,SSD,Samsung,684,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 GB DDR4 Ram,NIC,Hynix,685,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
67 GB DDR4 RAM,RAM,Samsung,686,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
316 GB SSD,SSD,Samsung,687,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 GB DDR4 RAM,RAM,Hynix,688,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 Fans Cabinet,Cabinet,Asus,689,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 TB HDD,HDD,Western Digital,690,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
572 GB M.2,SSD,Samsung,691,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3560,CPU,Intel,692,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
76 GB DDR4 RAM,RAM,Hynix,693,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 TB HDD,HDD,Seagate,694,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
61 TB SSD,SSD,Samsung,695,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 GB DDR4 Ram,RAM,Hynix,696,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
68 GB DDR4 RAM,RAM,Samsung,697,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
317 GB SSD,SSD,Samsung,698,4500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 GB DDR4 RAM,Computer Case,Hynix,699,3500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
64 Fans Cabinet,Cabinet,Asus,700,2100.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 TB HDD,HDD,Western Digital,701,0.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
573 GB M.2,SSD,Samsung,702,6500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
RYZEN 3rd gen. 3561,CPU,Intel,703,8500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
77 GB DDR4 RAM,Computer Case,Hynix,704,6550.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
63 TB HDD,HDD,Seagate,705,10000.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
62 TB SSD,SSD,Samsung,706,10500.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
65 GB DDR4 Ram,Computer Case,Hynix,707,1680.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
69 GB DDR4 RAM,RAM,Samsung,708,2650.0,2025-03-27 10:11:33.445898,2025-03-27 10:11:33.446891
