order_number,order_date,customer_id,state_id,product_id,status_id,employee_id,unit_cost,unit_sales,quantity,total_cost,total_sales,profit,profit_margin
141700.0,2021-04-03,17,66110ee9-8739-49c4-aa04-1abcfb17e426,69,1,4,6540.0,8502.0,1.0,6540.0,8502.0,1962.0,0.23076923076923078
141701.0,2021-04-03,18,66110ee9-8739-49c4-aa04-1abcfb17e426,15,4,5,2680.0,3484.0,4.0,10720.0,13936.0,3216.0,0.23076923076923078
141702.0,2021-04-03,19,66110ee9-8739-49c4-aa04-1abcfb17e426,16,2,6,8250.0,10725.0,4.0,33000.0,42900.0,9900.0,0.23076923076923078
141703.0,2021-04-03,20,66110ee9-8739-49c4-aa04-1abcfb17e426,785,3,1,2650.0,3445.0,1.0,2650.0,3445.0,795.0,0.23076923076923078
141704.0,2021-04-03,21,66110ee9-8739-49c4-aa04-1abcfb17e426,18,1,2,12550.0,16315.0,3.0,37650.0,48945.0,11295.0,0.23076923076923078
141705.0,2021-04-03,22,66110ee9-8739-49c4-aa04-1abcfb17e426,19,4,3,14500.0,18850.0,1.0,14500.0,18850.0,4350.0,0.23076923076923078
141706.0,2021-04-03,23,66110ee9-8739-49c4-aa04-1abcfb17e426,20,2,4,800.0,1040.0,4.0,3200.0,4160.0,960.0,0.23076923076923078
141707.0,2021-04-03,24,66110ee9-8739-49c4-aa04-1abcfb17e426,21,3,5,600.0,780.0,2.0,1200.0,1560.0,360.0,0.23076923076923078
141708.0,2021-04-03,25,66110ee9-8739-49c4-aa04-1abcfb17e426,22,1,6,10500.0,13650.0,1.0,10500.0,13650.0,3150.0,0.23076923076923078
141709.0,2021-04-03,26,66110ee9-8739-49c4-aa04-1abcfb17e426,782,4,1,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
141710.0,2021-04-03,27,66110ee9-8739-49c4-aa04-1abcfb17e426,786,2,2,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
141711.0,2021-04-03,28,66110ee9-8739-49c4-aa04-1abcfb17e426,25,3,3,8500.0,11050.0,4.0,34000.0,44200.0,10200.0,0.23076923076923078
141712.0,2021-04-03,29,66110ee9-8739-49c4-aa04-1abcfb17e426,26,1,4,12500.0,16250.0,4.0,50000.0,65000.0,15000.0,0.23076923076923078
141713.0,2021-04-03,30,66110ee9-8739-49c4-aa04-1abcfb17e426,796,4,5,3500.0,4550.0,4.0,14000.0,18200.0,4200.0,0.23076923076923078
141714.0,2021-04-03,31,66110ee9-8739-49c4-aa04-1abcfb17e426,59,2,6,4500.0,5850.0,2.0,9000.0,11700.0,2700.0,0.23076923076923078
141715.0,2021-04-03,32,66110ee9-8739-49c4-aa04-1abcfb17e426,788,3,1,2100.0,2730.0,3.0,6300.0,8190.0,1890.0,0.23076923076923078
141716.0,2021-04-03,33,66110ee9-8739-49c4-aa04-1abcfb17e426,30,1,2,1150.0,1495.0,2.0,2300.0,2990.0,690.0,0.23076923076923078
141717.0,2021-04-03,34,66110ee9-8739-49c4-aa04-1abcfb17e426,31,4,3,350.0,455.0,1.0,350.0,455.0,105.0,0.23076923076923078
141718.0,2021-04-03,35,66110ee9-8739-49c4-aa04-1abcfb17e426,32,2,4,9500.0,12350.0,4.0,38000.0,49400.0,11400.0,0.23076923076923078
141719.0,2021-04-03,36,66110ee9-8739-49c4-aa04-1abcfb17e426,793,3,5,10000.0,13000.0,2.0,20000.0,26000.0,6000.0,0.23076923076923078
141720.0,2021-04-03,37,66110ee9-8739-49c4-aa04-1abcfb17e426,790,1,6,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
141721.0,2021-04-03,38,66110ee9-8739-49c4-aa04-1abcfb17e426,791,4,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
141722.0,2021-04-03,39,66110ee9-8739-49c4-aa04-1abcfb17e426,3,2,2,7000.0,9100.0,2.0,14000.0,18200.0,4200.0,0.23076923076923078
141723.0,2021-04-03,40,66110ee9-8739-49c4-aa04-1abcfb17e426,884,3,3,6550.0,8515.0,1.0,6550.0,8515.0,1965.0,0.23076923076923078
141724.0,2021-04-03,41,66110ee9-8739-49c4-aa04-1abcfb17e426,65,1,4,7650.0,9945.0,1.0,7650.0,9945.0,2295.0,0.23076923076923078
141725.0,2021-04-03,42,66110ee9-8739-49c4-aa04-1abcfb17e426,6,4,5,1150.0,1495.0,3.0,3450.0,4485.0,1035.0,0.23076923076923078
141726.0,2021-04-03,1,66110ee9-8739-49c4-aa04-1abcfb17e426,7,2,6,850.0,1105.0,1.0,850.0,1105.0,255.0,0.23076923076923078
141727.0,2021-04-03,2,66110ee9-8739-49c4-aa04-1abcfb17e426,8,3,1,650.0,845.0,2.0,1300.0,1690.0,390.0,0.23076923076923078
141728.0,2021-04-03,3,66110ee9-8739-49c4-aa04-1abcfb17e426,9,1,2,7500.0,9750.0,1.0,7500.0,9750.0,2250.0,0.23076923076923078
141729.0,2021-04-03,4,66110ee9-8739-49c4-aa04-1abcfb17e426,793,4,3,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
141730.0,2021-04-03,5,66110ee9-8739-49c4-aa04-1abcfb17e426,794,2,4,10500.0,13650.0,1.0,10500.0,13650.0,3150.0,0.23076923076923078
141731.0,2021-04-03,6,66110ee9-8739-49c4-aa04-1abcfb17e426,12,3,5,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
141732.0,2021-04-03,7,66110ee9-8739-49c4-aa04-1abcfb17e426,3,1,6,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
141733.0,2021-04-03,8,66110ee9-8739-49c4-aa04-1abcfb17e426,795,4,1,1680.0,2184.0,3.0,5040.0,6552.0,1512.0,0.23076923076923078
141734.0,2021-04-03,9,66110ee9-8739-49c4-aa04-1abcfb17e426,69,2,2,6540.0,8502.0,3.0,19620.0,25506.0,5886.0,0.23076923076923078
141735.0,2021-04-03,10,66110ee9-8739-49c4-aa04-1abcfb17e426,15,3,3,2680.0,3484.0,3.0,8040.0,10452.0,2412.0,0.23076923076923078
141736.0,2021-04-03,11,66110ee9-8739-49c4-aa04-1abcfb17e426,16,1,4,8250.0,10725.0,2.0,16500.0,21450.0,4950.0,0.23076923076923078
141737.0,2021-04-03,12,66110ee9-8739-49c4-aa04-1abcfb17e426,796,4,5,2650.0,3445.0,4.0,10600.0,13780.0,3180.0,0.23076923076923078
141738.0,2021-04-03,13,66110ee9-8739-49c4-aa04-1abcfb17e426,18,2,6,12550.0,16315.0,1.0,12550.0,16315.0,3765.0,0.23076923076923078
141739.0,2021-04-03,14,66110ee9-8739-49c4-aa04-1abcfb17e426,19,3,1,14500.0,18850.0,3.0,43500.0,56550.0,13050.0,0.23076923076923078
141740.0,2021-04-03,15,66110ee9-8739-49c4-aa04-1abcfb17e426,20,1,2,800.0,1040.0,4.0,3200.0,4160.0,960.0,0.23076923076923078
141741.0,2021-04-03,16,66110ee9-8739-49c4-aa04-1abcfb17e426,21,4,3,600.0,780.0,2.0,1200.0,1560.0,360.0,0.23076923076923078
141742.0,2021-04-03,17,66110ee9-8739-49c4-aa04-1abcfb17e426,22,2,4,10500.0,13650.0,2.0,21000.0,27300.0,6300.0,0.23076923076923078
141743.0,2021-04-03,18,66110ee9-8739-49c4-aa04-1abcfb17e426,793,3,5,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
141744.0,2021-04-03,19,66110ee9-8739-49c4-aa04-1abcfb17e426,797,1,6,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
141745.0,2021-04-03,20,66110ee9-8739-49c4-aa04-1abcfb17e426,25,4,1,8500.0,11050.0,3.0,25500.0,33150.0,7650.0,0.23076923076923078
141746.0,2021-04-03,21,66110ee9-8739-49c4-aa04-1abcfb17e426,26,2,2,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
141747.0,2021-04-03,22,66110ee9-8739-49c4-aa04-1abcfb17e426,807,3,3,3500.0,4550.0,2.0,7000.0,9100.0,2100.0,0.23076923076923078
141748.0,2021-04-03,23,66110ee9-8739-49c4-aa04-1abcfb17e426,59,1,4,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
141749.0,2021-04-03,24,66110ee9-8739-49c4-aa04-1abcfb17e426,799,4,5,2100.0,2730.0,1.0,2100.0,2730.0,630.0,0.23076923076923078
141750.0,2021-04-03,25,66110ee9-8739-49c4-aa04-1abcfb17e426,30,2,6,1150.0,1495.0,2.0,2300.0,2990.0,690.0,0.23076923076923078
141751.0,2021-04-03,26,66110ee9-8739-49c4-aa04-1abcfb17e426,31,3,1,350.0,455.0,2.0,700.0,910.0,210.0,0.23076923076923078
141752.0,2021-04-03,27,66110ee9-8739-49c4-aa04-1abcfb17e426,32,1,2,9500.0,12350.0,2.0,19000.0,24700.0,5700.0,0.23076923076923078
141753.0,2021-04-03,28,66110ee9-8739-49c4-aa04-1abcfb17e426,804,4,3,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
141754.0,2021-04-03,29,66110ee9-8739-49c4-aa04-1abcfb17e426,801,2,4,6500.0,8450.0,1.0,6500.0,8450.0,1950.0,0.23076923076923078
141755.0,2021-04-03,30,66110ee9-8739-49c4-aa04-1abcfb17e426,802,3,5,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
141756.0,2021-04-03,31,66110ee9-8739-49c4-aa04-1abcfb17e426,3,1,6,7000.0,9100.0,4.0,28000.0,36400.0,8400.0,0.23076923076923078
141757.0,2021-04-03,32,66110ee9-8739-49c4-aa04-1abcfb17e426,895,4,1,6550.0,8515.0,3.0,19650.0,25545.0,5895.0,0.23076923076923078
141758.0,2021-04-03,33,66110ee9-8739-49c4-aa04-1abcfb17e426,65,2,2,7650.0,9945.0,1.0,7650.0,9945.0,2295.0,0.23076923076923078
141759.0,2021-04-04,34,66110ee9-8739-49c4-aa04-1abcfb17e426,6,3,3,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
141760.0,2021-04-05,35,66110ee9-8739-49c4-aa04-1abcfb17e426,7,1,4,850.0,1105.0,1.0,850.0,1105.0,255.0,0.23076923076923078
141761.0,2021-04-06,36,66110ee9-8739-49c4-aa04-1abcfb17e426,8,4,5,650.0,845.0,2.0,1300.0,1690.0,390.0,0.23076923076923078
141762.0,2021-04-07,37,66110ee9-8739-49c4-aa04-1abcfb17e426,9,2,6,7500.0,9750.0,4.0,30000.0,39000.0,9000.0,0.23076923076923078
141763.0,2021-04-08,38,66110ee9-8739-49c4-aa04-1abcfb17e426,804,3,1,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
141764.0,2021-04-09,39,66110ee9-8739-49c4-aa04-1abcfb17e426,805,1,2,10500.0,13650.0,3.0,31500.0,40950.0,9450.0,0.23076923076923078
141765.0,2021-04-10,40,66110ee9-8739-49c4-aa04-1abcfb17e426,12,4,3,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
141766.0,2021-04-10,41,66110ee9-8739-49c4-aa04-1abcfb17e426,3,2,4,7000.0,9100.0,2.0,14000.0,18200.0,4200.0,0.23076923076923078
141767.0,2021-04-10,42,66110ee9-8739-49c4-aa04-1abcfb17e426,806,3,5,1680.0,2184.0,2.0,3360.0,4368.0,1008.0,0.23076923076923078
141768.0,2021-04-10,1,66110ee9-8739-49c4-aa04-1abcfb17e426,69,1,6,6540.0,8502.0,4.0,26160.0,34008.0,7848.0,0.23076923076923078
141769.0,2021-04-10,2,66110ee9-8739-49c4-aa04-1abcfb17e426,15,4,1,2680.0,3484.0,1.0,2680.0,3484.0,804.0,0.23076923076923078
141770.0,2021-04-10,3,66110ee9-8739-49c4-aa04-1abcfb17e426,16,2,2,8250.0,10725.0,4.0,33000.0,42900.0,9900.0,0.23076923076923078
141771.0,2021-04-10,4,66110ee9-8739-49c4-aa04-1abcfb17e426,807,3,3,2650.0,3445.0,2.0,5300.0,6890.0,1590.0,0.23076923076923078
141772.0,2021-04-10,5,66110ee9-8739-49c4-aa04-1abcfb17e426,18,1,4,12550.0,16315.0,4.0,50200.0,65260.0,15060.0,0.23076923076923078
141773.0,2021-04-10,6,66110ee9-8739-49c4-aa04-1abcfb17e426,19,4,5,14500.0,18850.0,2.0,29000.0,37700.0,8700.0,0.23076923076923078
141774.0,2021-04-10,7,66110ee9-8739-49c4-aa04-1abcfb17e426,20,2,6,800.0,1040.0,2.0,1600.0,2080.0,480.0,0.23076923076923078
141775.0,2021-04-10,8,66110ee9-8739-49c4-aa04-1abcfb17e426,21,3,1,600.0,780.0,4.0,2400.0,3120.0,720.0,0.23076923076923078
141776.0,2021-04-10,9,66110ee9-8739-49c4-aa04-1abcfb17e426,22,1,2,10500.0,13650.0,2.0,21000.0,27300.0,6300.0,0.23076923076923078
141777.0,2021-04-10,10,66110ee9-8739-49c4-aa04-1abcfb17e426,804,4,3,6500.0,8450.0,2.0,13000.0,16900.0,3900.0,0.23076923076923078
141778.0,2021-04-10,11,66110ee9-8739-49c4-aa04-1abcfb17e426,808,2,4,4500.0,5850.0,4.0,18000.0,23400.0,5400.0,0.23076923076923078
141779.0,2021-04-10,12,66110ee9-8739-49c4-aa04-1abcfb17e426,25,3,5,8500.0,11050.0,4.0,34000.0,44200.0,10200.0,0.23076923076923078
141780.0,2021-04-10,13,66110ee9-8739-49c4-aa04-1abcfb17e426,26,1,6,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
141781.0,2021-04-10,14,66110ee9-8739-49c4-aa04-1abcfb17e426,818,4,1,3500.0,4550.0,3.0,10500.0,13650.0,3150.0,0.23076923076923078
141782.0,2021-04-10,15,66110ee9-8739-49c4-aa04-1abcfb17e426,59,2,2,4500.0,5850.0,2.0,9000.0,11700.0,2700.0,0.23076923076923078
141783.0,2021-04-10,16,66110ee9-8739-49c4-aa04-1abcfb17e426,810,3,3,2100.0,2730.0,1.0,2100.0,2730.0,630.0,0.23076923076923078
141784.0,2021-04-10,17,66110ee9-8739-49c4-aa04-1abcfb17e426,30,1,4,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
141785.0,2021-04-10,18,66110ee9-8739-49c4-aa04-1abcfb17e426,31,4,5,350.0,455.0,1.0,350.0,455.0,105.0,0.23076923076923078
141786.0,2021-04-10,19,66110ee9-8739-49c4-aa04-1abcfb17e426,32,2,6,9500.0,12350.0,1.0,9500.0,12350.0,2850.0,0.23076923076923078
141787.0,2021-04-10,20,66110ee9-8739-49c4-aa04-1abcfb17e426,815,3,1,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
141788.0,2021-04-10,21,66110ee9-8739-49c4-aa04-1abcfb17e426,812,1,2,6500.0,8450.0,1.0,6500.0,8450.0,1950.0,0.23076923076923078
141789.0,2021-04-10,22,66110ee9-8739-49c4-aa04-1abcfb17e426,813,4,3,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
141790.0,2021-04-10,23,66110ee9-8739-49c4-aa04-1abcfb17e426,3,2,4,7000.0,9100.0,4.0,28000.0,36400.0,8400.0,0.23076923076923078
141791.0,2021-04-10,24,66110ee9-8739-49c4-aa04-1abcfb17e426,906,3,5,6550.0,8515.0,2.0,13100.0,17030.0,3930.0,0.23076923076923078
141792.0,2021-04-10,25,66110ee9-8739-49c4-aa04-1abcfb17e426,65,1,6,7650.0,9945.0,1.0,7650.0,9945.0,2295.0,0.23076923076923078
141793.0,2021-04-11,26,66110ee9-8739-49c4-aa04-1abcfb17e426,6,4,1,1150.0,1495.0,1.0,1150.0,1495.0,345.0,0.23076923076923078
141794.0,2021-04-12,27,66110ee9-8739-49c4-aa04-1abcfb17e426,7,2,2,850.0,1105.0,3.0,2550.0,3315.0,765.0,0.23076923076923078
141795.0,2021-04-13,28,66110ee9-8739-49c4-aa04-1abcfb17e426,8,3,3,650.0,845.0,3.0,1950.0,2535.0,585.0,0.23076923076923078
141796.0,2021-04-14,29,66110ee9-8739-49c4-aa04-1abcfb17e426,9,1,4,7500.0,9750.0,1.0,7500.0,9750.0,2250.0,0.23076923076923078
141797.0,2021-04-15,30,66110ee9-8739-49c4-aa04-1abcfb17e426,815,4,5,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
141798.0,2021-04-16,31,66110ee9-8739-49c4-aa04-1abcfb17e426,816,2,6,10500.0,13650.0,4.0,42000.0,54600.0,12600.0,0.23076923076923078
141799.0,2021-04-16,32,66110ee9-8739-49c4-aa04-1abcfb17e426,12,3,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
141800.0,2021-04-16,33,66110ee9-8739-49c4-aa04-1abcfb17e426,3,1,2,7000.0,9100.0,1.0,7000.0,9100.0,2100.0,0.23076923076923078
141801.0,2021-04-16,34,66110ee9-8739-49c4-aa04-1abcfb17e426,817,4,3,1680.0,2184.0,4.0,6720.0,8736.0,2016.0,0.23076923076923078
141802.0,2021-04-16,35,66110ee9-8739-49c4-aa04-1abcfb17e426,69,2,4,6540.0,8502.0,2.0,13080.0,17004.0,3924.0,0.23076923076923078
141803.0,2021-04-16,36,66110ee9-8739-49c4-aa04-1abcfb17e426,15,3,5,2680.0,3484.0,2.0,5360.0,6968.0,1608.0,0.23076923076923078
141804.0,2021-04-16,37,66110ee9-8739-49c4-aa04-1abcfb17e426,16,1,6,8250.0,10725.0,2.0,16500.0,21450.0,4950.0,0.23076923076923078
141805.0,2021-04-16,38,66110ee9-8739-49c4-aa04-1abcfb17e426,818,4,1,2650.0,3445.0,4.0,10600.0,13780.0,3180.0,0.23076923076923078
141806.0,2021-04-16,39,66110ee9-8739-49c4-aa04-1abcfb17e426,18,2,2,12550.0,16315.0,1.0,12550.0,16315.0,3765.0,0.23076923076923078
141807.0,2021-04-16,40,66110ee9-8739-49c4-aa04-1abcfb17e426,19,3,3,14500.0,18850.0,4.0,58000.0,75400.0,17400.0,0.23076923076923078
141808.0,2021-04-16,41,66110ee9-8739-49c4-aa04-1abcfb17e426,20,1,4,800.0,1040.0,1.0,800.0,1040.0,240.0,0.23076923076923078
141809.0,2021-04-16,42,66110ee9-8739-49c4-aa04-1abcfb17e426,21,4,5,600.0,780.0,2.0,1200.0,1560.0,360.0,0.23076923076923078
141810.0,2021-04-16,1,66110ee9-8739-49c4-aa04-1abcfb17e426,22,2,6,10500.0,13650.0,4.0,42000.0,54600.0,12600.0,0.23076923076923078
141811.0,2021-04-16,2,66110ee9-8739-49c4-aa04-1abcfb17e426,815,3,1,6500.0,8450.0,4.0,26000.0,33800.0,7800.0,0.23076923076923078
141812.0,2021-04-16,3,66110ee9-8739-49c4-aa04-1abcfb17e426,819,1,2,4500.0,5850.0,3.0,13500.0,17550.0,4050.0,0.23076923076923078
141813.0,2021-04-16,4,66110ee9-8739-49c4-aa04-1abcfb17e426,25,4,3,8500.0,11050.0,1.0,8500.0,11050.0,2550.0,0.23076923076923078
141814.0,2021-04-16,5,66110ee9-8739-49c4-aa04-1abcfb17e426,26,2,4,12500.0,16250.0,2.0,25000.0,32500.0,7500.0,0.23076923076923078
141815.0,2021-04-16,6,ddcbc6f6-0a84-4155-b8f1-49fbf9f75005,829,3,5,3500.0,4550.0,1.0,3500.0,4550.0,1050.0,0.23076923076923078
141816.0,2021-04-16,7,c98d6e57-6860-4e34-80c0-bb1af9619a56,59,1,6,4500.0,5850.0,1.0,4500.0,5850.0,1350.0,0.23076923076923078
141817.0,2021-04-16,8,b6d78066-c073-411b-93d6-8bea001ca6cd,821,4,1,2100.0,2730.0,2.0,4200.0,5460.0,1260.0,0.23076923076923078
141818.0,2021-04-16,9,313dd403-3837-4773-9d3b-91b30cc84b2b,30,2,2,1150.0,1495.0,4.0,4600.0,5980.0,1380.0,0.23076923076923078
141819.0,2021-04-16,10,e69f1148-2dcc-42f4-a8fa-c52aaf86c262,31,3,3,350.0,455.0,3.0,1050.0,1365.0,315.0,0.23076923076923078
141820.0,2021-04-16,11,819e28db-a1fa-4833-bc70-659bbc4cd177,32,1,4,9500.0,12350.0,2.0,19000.0,24700.0,5700.0,0.23076923076923078
141821.0,2021-04-16,12,d4d202d8-4e68-4d51-8370-32478a7b2983,826,4,5,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
141822.0,2021-04-16,13,08c0f7e7-0c48-4fda-9b0f-5a0b321493e8,823,2,6,6500.0,8450.0,3.0,19500.0,25350.0,5850.0,0.23076923076923078
141823.0,2021-04-16,14,5081dafb-1fd3-44ce-95de-dd45c2691178,824,3,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
141824.0,2021-04-16,15,fc6e3645-3660-446c-b6e7-89fb8313d89d,3,1,2,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
141825.0,2021-04-16,16,d4c2eec2-8be5-4c28-b278-057033d06736,917,4,3,6550.0,8515.0,4.0,26200.0,34060.0,7860.0,0.23076923076923078
141826.0,2021-04-16,17,73523a4b-d2ed-476f-b802-c9b1638de58d,65,2,4,7650.0,9945.0,2.0,15300.0,19890.0,4590.0,0.23076923076923078
141827.0,2021-04-16,18,8e686a6e-bd43-4f6a-ba72-db186760f9d1,6,3,5,1150.0,1495.0,3.0,3450.0,4485.0,1035.0,0.23076923076923078
141828.0,2021-04-16,19,66110ee9-8739-49c4-aa04-1abcfb17e426,7,1,6,850.0,1105.0,3.0,2550.0,3315.0,765.0,0.23076923076923078
141829.0,2021-04-16,20,f416a7b3-0ece-490b-9a91-fce0f3cc61b5,8,4,1,650.0,845.0,4.0,2600.0,3380.0,780.0,0.23076923076923078
141830.0,2021-04-16,21,1efc654c-5de2-4eba-8541-894a54948924,9,2,2,7500.0,9750.0,2.0,15000.0,19500.0,4500.0,0.23076923076923078
141831.0,2021-04-16,22,9181f912-f4f4-4ce1-8513-38c547f8cf5a,826,3,3,10000.0,13000.0,4.0,40000.0,52000.0,12000.0,0.23076923076923078
141832.0,2021-04-16,23,6b1a0461-c191-4fed-8dfc-2b72a8508e92,827,1,4,10500.0,13650.0,2.0,21000.0,27300.0,6300.0,0.23076923076923078
141833.0,2021-04-16,24,33b548a0-b2fd-4b28-9051-32f388cc7c44,12,4,5,8500.0,11050.0,3.0,25500.0,33150.0,7650.0,0.23076923076923078
141834.0,2021-04-16,25,6232566a-7ce6-497e-8154-9008cf9c8d39,3,2,6,7000.0,9100.0,2.0,14000.0,18200.0,4200.0,0.23076923076923078
141835.0,2021-04-16,26,58d51ffb-d559-4dc0-83ae-2aae2752e872,828,3,1,1680.0,2184.0,2.0,3360.0,4368.0,1008.0,0.23076923076923078
141836.0,2021-04-16,27,b0add8dd-4ea7-46de-b84e-93a5673ad1e1,69,1,2,6540.0,8502.0,3.0,19620.0,25506.0,5886.0,0.23076923076923078
141837.0,2021-04-16,28,7c220b0d-26be-446f-a870-8f460ac067a1,15,4,3,2680.0,3484.0,2.0,5360.0,6968.0,1608.0,0.23076923076923078
141838.0,2021-04-16,29,80fa495b-7da3-499e-8713-ecccee96dcdf,16,2,4,8250.0,10725.0,2.0,16500.0,21450.0,4950.0,0.23076923076923078
141839.0,2021-04-16,30,12edcbea-7a5f-4d7b-a7e6-97f1be795ca8,829,3,5,2650.0,3445.0,4.0,10600.0,13780.0,3180.0,0.23076923076923078
141840.0,2021-04-16,31,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,18,1,6,12550.0,16315.0,4.0,50200.0,65260.0,15060.0,0.23076923076923078
141841.0,2021-04-16,32,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,19,4,1,14500.0,18850.0,3.0,43500.0,56550.0,13050.0,0.23076923076923078
141842.0,2021-04-16,33,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,20,2,2,800.0,1040.0,3.0,2400.0,3120.0,720.0,0.23076923076923078
141843.0,2021-04-16,34,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,21,3,3,600.0,780.0,1.0,600.0,780.0,180.0,0.23076923076923078
141844.0,2021-04-16,35,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,22,1,4,10500.0,13650.0,1.0,10500.0,13650.0,3150.0,0.23076923076923078
141845.0,2021-04-16,36,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,826,4,5,6500.0,8450.0,4.0,26000.0,33800.0,7800.0,0.23076923076923078
141846.0,2021-04-16,37,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,830,2,6,4500.0,5850.0,2.0,9000.0,11700.0,2700.0,0.23076923076923078
141847.0,2021-04-17,38,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,25,3,1,8500.0,11050.0,2.0,17000.0,22100.0,5100.0,0.23076923076923078
141848.0,2021-04-17,39,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,26,1,2,12500.0,16250.0,4.0,50000.0,65000.0,15000.0,0.23076923076923078
141849.0,2021-04-17,40,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,840,4,3,3500.0,4550.0,1.0,3500.0,4550.0,1050.0,0.23076923076923078
141850.0,2021-04-17,41,6bc4e69b-383b-4465-a428-3869f8f0a14f,59,2,4,4500.0,5850.0,1.0,4500.0,5850.0,1350.0,0.23076923076923078
141851.0,2021-04-17,42,196a575b-c420-445c-9b3a-acb48965fdde,832,3,5,2100.0,2730.0,2.0,4200.0,5460.0,1260.0,0.23076923076923078
141852.0,2021-04-17,1,ddcbc6f6-0a84-4155-b8f1-49fbf9f75005,30,1,6,1150.0,1495.0,1.0,1150.0,1495.0,345.0,0.23076923076923078
141853.0,2021-04-17,2,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,31,4,1,350.0,455.0,1.0,350.0,455.0,105.0,0.23076923076923078
141854.0,2021-04-17,3,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,32,2,2,9500.0,12350.0,1.0,9500.0,12350.0,2850.0,0.23076923076923078
141855.0,2021-04-17,4,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,837,3,3,10000.0,13000.0,1.0,10000.0,13000.0,3000.0,0.23076923076923078
141856.0,2021-04-17,5,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,834,1,4,6500.0,8450.0,4.0,26000.0,33800.0,7800.0,0.23076923076923078
141857.0,2021-04-17,6,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,835,4,5,8500.0,11050.0,4.0,34000.0,44200.0,10200.0,0.23076923076923078
141858.0,2021-04-18,7,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,3,2,6,7000.0,9100.0,3.0,21000.0,27300.0,6300.0,0.23076923076923078
141859.0,2021-04-18,8,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,928,3,1,6550.0,8515.0,3.0,19650.0,25545.0,5895.0,0.23076923076923078
141860.0,2021-04-18,9,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,65,1,2,7650.0,9945.0,2.0,15300.0,19890.0,4590.0,0.23076923076923078
141861.0,2021-04-18,10,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,6,4,3,1150.0,1495.0,2.0,2300.0,2990.0,690.0,0.23076923076923078
141862.0,2021-04-18,11,6aa5b11f-c916-4260-ac74-c9ddc15ab7a5,7,2,4,850.0,1105.0,3.0,2550.0,3315.0,765.0,0.23076923076923078
141863.0,2021-04-18,12,73523a4b-d2ed-476f-b802-c9b1638de58d,8,3,5,650.0,845.0,2.0,1300.0,1690.0,390.0,0.23076923076923078
141864.0,2021-04-18,13,8e686a6e-bd43-4f6a-ba72-db186760f9d1,9,1,6,7500.0,9750.0,2.0,15000.0,19500.0,4500.0,0.23076923076923078
